Film_title,Director,Cast,Average_rating,Genres,Runtime,Countries,Original_language,Spoken_languages,Description,Studios,Watches,List_appearances,Likes,Fans,½,★,★½,★★,★★½,★★★,★★★½,★★★★,★★★★½,★★★★★,Total_ratings,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
Pippi Longstocking,"Michael Schaack, Clive A. Smith","['Melissa Altro', ""Catherine O'Hara"", 'Gordon Pinsent', 'Dave Thomas', 'Wayne Robson', 'Noah Reid', 'Olivia Garratt', 'Judy Tate', 'Carole Pope', 'Karen Bernstein', 'Martin Lavut', 'Rick Jones', 'Philip Williams', 'Mari Trainor', 'Elva Mai Hoover']",3.04,"['Family', 'Adventure', 'Comedy', 'Animation']",0.08176795580110498,"['Canada', 'Germany', 'Sweden']",English,['English'],"Pippi Longstocking is an extraordinary little girl who lives alone in her house, while her father sails the seven seas. Pippi's irrepressibly fun nature makes her easy to befriend, as neighbors Tommy and Annika find, but can also earn ire, especially from social worker Mrs. Prysselius.","['Nelvana', 'SF Studios', 'Beta Film', 'TFC Trickompany Filmproduktion', 'Iduna Film Produktiongesellschaft', 'Téléfilm Canada', 'Astrid Lindgrens Värld']",0.0010493694448331355,0.0015964919484792264,0.00017101134350832518,9.202453987730062e-06,0.011721159777914868,0.04688463911165947,0.049352251696483655,0.17951881554595928,0.1474398519432449,0.2640345465761875,0.0783466995681678,0.10240592227020358,0.014805675508945095,0.10549043800123381,0.00039623205558883973,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cats Don't Dance,Mark Dindal,"['Scott Bakula', 'Jasmine Guy', 'Natalie Cole', 'Ashley Peldon', 'Lindsay Ridgeway', 'Frank Welker', 'Don Knotts', 'George Kennedy', 'John Rhys-Davies', 'Kathy Najimy', 'René Auberjonois', 'Hal Holbrook', 'Betty Lou Gerson', 'Dee Bradley Baker', 'David Johansen', 'Mark Dindal', 'Bob Bergen', 'Debi Derryberry', 'Bill Farmer', 'Barbara Goodson', 'Catherine Battistone', 'Vanessa Theme Ament', 'Rick Logan', 'Matthew Herried']",3.56,"['Animation', 'Family', 'Music', 'Comedy']",0.07955801104972376,['USA'],English,['English'],An ambitious singing and dancing cat in 1939 Hollywood overcomes several obstacles to fulfill his dream of becoming a movie star.,"['Turner Feature Animation', 'David Kirschner Productions', 'Warner Bros. Feature Animation']",0.0047171581720415415,0.008432911874391049,0.0023330048597249246,0.0005398773006134969,0.003664196726650924,0.00895692533181337,0.009201205113590098,0.04787883722823874,0.06025567950492631,0.2139076622424884,0.22115462910186467,0.24224411692858888,0.06725836658252585,0.12547838123931276,0.003001928361928773,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
The Snow Queen,Martin Gates,"['Helen Mirren', 'David Jason', 'Hugh Laurie', 'Rik Mayall', 'Julia McKenzie', 'Imelda Staunton', 'Ellie Beaven', 'Damian Hunt', 'Zizi Strallen', 'Russell Floyd', 'Colin Marsh', ""Rowan D'Albert"", 'Scarlett Stralle', 'Gary Martin', 'Richard Tate']",3.15,"['Family', 'Animation']",0.08066298342541438,['UK'],English,"['English', 'German', 'Greek (modern)']","Far away, in her vast ice palace, the Snow Queen plots to rule the world by deflecting all the sun's warmth away from Earth so that it freezes over. But her mirror breaks, and on her mission to find all the missing pieces, she kidnaps Tom, who has part of the mirror in his body. Can his sister Ellie save Tom, and stop the evil Queen from achieving global dominance?","['Warner Bros. Entertainment Germany', 'Martin Gates Productions', 'Carrington Productions International', 'Ventureworld Films']",0.00018862473513141467,0.0006097280239710217,3.2591026921286815e-05,3.067484662576687e-06,0.014492753623188406,0.06956521739130435,0.0782608695652174,0.14202898550724638,0.17391304347826086,0.27246376811594203,0.08695652173913043,0.09855072463768116,0.017391304347826087,0.0463768115942029,8.433069659355319e-05,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Mighty Kong,Art Scott,"['Dudley Moore', 'Jodi Benson', 'Randy Hamilton', 'William Sage', 'Ian James Corlett', 'Paul Dobson', 'Michael Dobson', 'Jason Gray-Stanford', 'Richard Newman']",2.38,"['Family', 'Animation', 'Adventure']",0.07624309392265194,['USA'],English,['English'],"The classic story of the mighty Eighth Wonder of the World is given a musical update, utilizing the talents of Disney musical giants The Sherman Brothers. Boosting this family-friendly take on the 1933 film are the acting talents of Jodi Benson and Dudley Moore.","['Lana Productions', 'L.A. Animation']",0.00016090844752026802,0.0015803154907004032,1.8309565686116185e-05,3.067484662576687e-06,0.2920203735144312,0.31239388794567063,0.11714770797962648,0.11205432937181664,0.06621392190152801,0.06791171477079797,0.010186757215619695,0.006791171477079796,0.001697792869269949,0.013582342954159592,0.00014397327621334152,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Quest for Camelot,Frederik Du Chau,"['Jessalyn Gilsig', 'Andrea Corr', 'Cary Elwes', 'Bryan White', 'Gary Oldman', 'Eric Idle', 'Don Rickles', 'Jane Seymour', 'Céline Dion', 'Pierce Brosnan', 'Steve Perry', 'Bronson Pinchot', 'Jaleel White', 'Gabriel Byrne', 'John Gielgud', 'Frank Welker', 'Jack Angel', 'Sarah Freeman', 'Sherry Lynn', 'Mickie McGowan', 'Linda Harmon']",3.15,"['Romance', 'Drama', 'Fantasy', 'Family', 'Animation']",0.09281767955801105,['USA'],English,['English'],"During the times of King Arthur, Kayley is a brave girl who dreams of following her late father as a Knight of the Round Table. The evil Ruber wants to invade Camelot and take the throne of King Arthur, and Kayley has to stop him.",['Warner Bros. Family Entertainment'],0.009375996655567962,0.011006213004129973,0.002803926889171833,0.0004202453987730061,0.010073937153419593,0.03655268022181146,0.04731977818853974,0.12777264325323476,0.12666358595194085,0.2500924214417745,0.13146950092421442,0.13096118299445472,0.0311460258780037,0.10794824399260629,0.005289612389230408,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
Tarzan of the Apes,Diane Eskenazi,nan,3.2685351873474158,"['Adventure', 'Animation', 'Family']",0.05082872928176796,nan,English,['English'],Swing into action with the greatest jungle adventure of all as spectacular animation and dazzling original songs bring Edgar Rice Burroughs’ timeless fantasy to life.,['Golden Films'],3.9264740782457744e-05,0.00038574630087962597,6.591443647001827e-06,0.0,0.11428571428571428,0.20952380952380953,0.19047619047619047,0.12380952380952381,0.08571428571428572,0.10476190476190476,0.02857142857142857,0.05714285714285714,0.009523809523809525,0.0761904761904762,2.566586418064662e-05,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The King and I,Richard Rich,"['Miranda Richardson', 'Martin Vidnovic', 'Ian Richardson', 'Darrell Hammond', 'Christiane Noll', 'Adam Wylie', 'Sean Smith', 'Kenny Baker', 'Ed Trotta', 'Tony Pope', 'Brian Tochi', 'Kevin Yungman', 'Allen D. Hong', 'David Burnham', 'Armi Arabe Abiera', 'Tracy Venner Warren', 'James Fujii', 'Alexandra Lai', 'Mark Hunt', 'Katie Lai', 'Robert McEvilly']",2.51,"['Animation', 'Music', 'Romance', 'Family']",0.09392265193370167,['USA'],English,['English'],"Widowed Welsh mother Anna Loenowens becomes a governess and English tutor to the wives and many children of the stubborn King Mongkut of Siam. Anna and the King have a clash of personalities as she works to teach the royal family about the English language, customs and etiquette, and rushes to prepare a party for a group of European diplomats who must change their opinions about the King.","['NEST Family Entertainment', 'Rich Animation Studios', 'Morgan Creek Entertainment', 'Warner Bros. Family Entertainment', 'Warner Bros. Pictures', 'Rankin/Bass Productions']",0.0015499948898094716,0.0022759031751897934,0.00019225043970421996,9.202453987730062e-06,0.08247066942719117,0.1445824706694272,0.10179434092477571,0.20082815734989648,0.12422360248447205,0.1746031746031746,0.05762594893029676,0.06245686680469289,0.01069703243616287,0.04071773636991028,0.0007083778513858467,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
The Legend of the Titanic,"Orlando Corradi, Kim Jun Ok","['Emanuela Rossi', 'Vittorio Guerrieri', 'Stefano Crescentini', 'Maria Teresa Cella', 'Ferruccio Amendola', 'Luca Ward', 'Oliviero Dinelli']",1.54,"['Family', 'Animation']",0.09060773480662984,"['Italy', 'Spain', 'USA', 'North Korea', 'South Korea']",Italian,"['Italian', 'Arabic', 'Dutch', 'Czech']","Old Grandpa mouse tells to his grandchildren the ""real"" story of the Titanic disaster, including evil sharks, a giant octopus, and an evil whaling scheme.","['Hollywood Gang Productions', 'Mondo TV', 'International TV Broadcasting']",0.0006213067806165372,0.0020842743676560437,7.323826274446474e-05,0.0,0.5542521994134897,0.261485826001955,0.05278592375366569,0.04349951124144673,0.01710654936461388,0.013685239491691105,0.008797653958944282,0.012218963831867057,0.0039100684261974585,0.03225806451612903,0.0005001176963200284,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Animaniacs: Wakko's Wish,"Liz Holzman, Rusty Mills","['Rob Paulsen', 'Jess Harnell', 'Tress MacNeille', 'Maurice LaMarche', 'Nancy Cartwright', 'Frank Welker', 'Chick Vennera', 'John Mariano', 'Bernadette Peters', 'Sherri Stoner', 'Paxton Whitehead', 'Ben Stein', 'Jeff Bennett', 'Paul Rugg', 'Julie Brown', 'Tom Bodett', 'Julie Bernstein', 'Steven Bernstein', 'Bobbi Page', 'Nathan Ruegger']",3.48,"['Fantasy', 'Comedy', 'Adventure', 'Drama', 'Family', 'Animation', 'Music']",0.08618784530386742,"['Japan', 'USA']",English,['English'],"The Warner Brothers (and the Warner Sister) go on a quest to find a fallen wishing star to help Dot with her illness. Unfortunately the rest of the town, including an evil king, also hear about the star and want to get to it first to have their own wishes come true. It's a race against time and it's up to the three zany siblings to get there first.","['Amblin Entertainment', 'Warner Bros. Animation', 'Warner Bros. Family Entertainment', 'TMS Entertainment', 'Telecom Animation Film']",0.0013477044850920055,0.0021999982579199314,0.00047311917732924225,6.441717791411042e-05,0.004820729135281711,0.007532389273877674,0.009038867128653209,0.04248267550467008,0.06327206990057246,0.2548960530280205,0.23621572762880386,0.22326001807773427,0.056040976197649896,0.10244049412473637,0.0008112857449101537,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
The Scarecrow,"Brian Nissen, Richard Rich","['Shawn Hoffman', 'Belinda Montgomery', 'Ray Porter', 'Christine Albers', 'Corey Feldman', 'David Llewellyn', 'Paul Masonson', 'Prince Davidson', 'Scotty Leavenworth', 'Chelsea Parnell', 'Jim J. Bullock', 'Christine Lakin']",3.16,['Animation'],0.08729281767955802,['USA'],English,['English'],"Animated musical fantasy about a scarecrow that saves an orphaned girl from the evil clutches of a maniacal count. Brought to life through magic and love, and aided by his two sidekicks -- a cantankerous mouse and a flying broom -- he's willing to sacrifice everything to win her freedom.","['Rich Animation Studios', 'Warner Bros. Pictures']",9.450484178522917e-05,0.0005562212790102994,2.7830539842896605e-05,9.202453987730062e-06,0.028455284552845527,0.07723577235772358,0.044715447154471545,0.14634146341463414,0.12195121951219512,0.23577235772357724,0.11788617886178862,0.13821138211382114,0.02032520325203252,0.06910569105691057,6.013145322322923e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Magic Pudding,Karl Zwicky,"['Sam Neill', 'Hugo Weaving', 'John Cleese', 'Geoffrey Rush', 'Dave Gibson', 'John Laws', 'Greg Carroll', 'Peter Gwynne', 'Michael Veitch', 'Robyn Moore', 'Jack Thompson', 'Mary Coustas', 'Sandy Gore', 'Toni Collette', 'Roy Billing', 'Martin Vaughan', 'Gerry Connolly', 'Lee Perry', 'Marg Downey', 'Keith Scott', 'Karl Zwicky']",3.11,"['Family', 'Music', 'Animation']",0.08618784530386742,"['Australia', 'UK']",English,['English'],"Meet Albert, The Magic Pudding, Bunyip Bluegum, a splendid young koala and his seafaring friends Bill Barnacle and Sam Sawnoff. Together they fight off the bungled attempts of pudding thieves, Possum and Wombat, and try to solve the mystery of Bunyip's parents' disappearance.","['Australian Broadcasting Corporation', 'Energee Entertainment', 'Icon Entertainment International', 'New South Wales Film & Television Office', 'Premium Movie Partnership', '20th Century Fox', 'Icon Productions']",0.0003637762748962997,0.0008635739768079369,8.202685427380052e-05,1.5337423312883436e-05,0.02695035460992908,0.06099290780141844,0.059574468085106386,0.16453900709219857,0.11914893617021277,0.2822695035460993,0.0851063829787234,0.08368794326241134,0.015602836879432624,0.10212765957446808,0.00017232794521291302,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
The Tangerine Bear: Home in Time for Christmas!,Bert Ring,"['Jonathan Taylor Thomas', 'Tom Bosley', 'Jenna Elfman', 'Howie Mandel', 'David Hyde Pierce', 'Marlon Wayans', 'David L. Lander', 'Jon Polito', 'Trisha Yearwood', 'Clea Montville', 'Orlando Brown', 'Jeannie Elias', 'Martin Grey', 'Keith Langsdale', 'Ralph Manza', 'Donna Pieroni', 'Aaron Spann', 'Camille Winbush', 'Charlotte Rae']",3.63,"['Family', 'Animation']",0.06519337016574586,['USA'],English,['English'],"When Tangie, a teddy bear goes into the Smile-erator on his head, his smile is put on upside down, causing him to end up on the bargain bin on Christmas Eve with other misfit toys, then onto Winkle's Emporium, a discount store. There, Tangie does his level best over the coming year to become a part of some family. He spends his time in Winkle's front window with Jack, a Jack-in-the-box with claustrophobia and Bird, a cuckoo clock bird with agorophobia.","['Hyperion Pictures', 'Family Home Entertainment']",0.0005693387413456373,0.001430994341972806,0.0002588972588016829,6.134969325153375e-05,0.004366812227074236,0.013828238719068414,0.01601164483260553,0.048034934497816595,0.07496360989810771,0.19286754002911208,0.14992721979621543,0.18340611353711792,0.048034934497816595,0.2685589519650655,0.00033585616556389006,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tom Sawyer,"Paul Sabella, Phil Mendez","['Hynden Walch', 'Clea Lewis', 'Betty White', 'Richard Kind', 'Rhett Akins', 'Lee Ann Womack', 'Hank Williams, Jr.', 'Kevin Michael Richardson', 'Don Knotts', 'Pat Corley', 'Dee Bradley Baker', 'Marty Stuart', 'Thom Adcox-Hernandez', 'Waylon Jennings']",3.19,"['Animation', 'Adventure', 'Family']",0.09613259668508288,['USA'],English,['English'],"Get ready for a magical, fun-filled journey of adventure, fantasy and friendship! Tom Sawyer and his best buddy Huck Finn love going fishing, daydreaming about pirates and stolen gold, and thinking about Becky Thatcher - the pretty new girl at school. But when these pals set out on a quest for buried treasure, they end up face to face with the town's most ""grizzly"" bear, Injurin' Joe. Giving Joe the slip, they find themselves in the middle of a fantastic adventure that takes them from the mighty Mississippi to the mysterious caverns of a secret hideout where they discover fun, excitement... and a fortune beyond their wildest dreams! Featuring the voices of Don Knotts, Betty White, and country music superstars Rhett Akins, Mark Wills, Lee Ann Womack, Hank Williams Jr. and more, Tom Sawyer is an enchanting, music-filled family adventure.","['MGM Family Entertainment', 'Metro-Goldwyn-Mayer Animation', 'Stone Canyon Entertainment', 'Metro-Goldwyn-Mayer']",0.0001980559718879854,0.0006607460831196175,5.383012311718159e-05,9.202453987730062e-06,0.012371134020618556,0.04329896907216495,0.05154639175257732,0.15051546391752577,0.12989690721649486,0.27628865979381445,0.13195876288659794,0.09484536082474226,0.02268041237113402,0.0865979381443299,0.00011855184883441534,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Aida of the Trees,Guido Manuli,"['Jasmine Laurenti', 'Filippa Giordano', ""Simone D'Andrea"", 'Peppe Servillo', 'Enzo Iacchetti', 'Massimo Lopez', 'Elda Olivieri', 'Mario Scarabelli', 'Giorgio Melazzi', 'Vittorio Bestoso', 'Gianni Gaude', 'Olivia Manescalchi', 'Helena Hellwig', 'Ciro Imparato', 'Michele Di Mauro', 'Gino Lana', 'Riccardo Peroni', 'Massimo Bitossi', 'Massimo Giardini', 'Ivo De Palma', 'Luigi Scribani', 'Aldo Stella']",3.31,"['Animation', 'Fantasy']",0.08066298342541438,['Italy'],Italian,['Italian'],"In a world divided between two cities, the evil stone dragon Satam and his followers in the city of Petra wage war against the peaceful Tree People of Alborea. Beautiful Princess Aida, the daughter of Alborea's king, is taken prisoner by the Petrans and enslaved. As a servant, Aida meets and falls in love with handsome soldier Ramades. Ramades feels the same for Aida, but can their young love end the war between their two peoples?",['Lanterna Magica'],0.0002275045274748287,0.0004653842468676778,6.298490596023968e-05,9.202453987730062e-06,0.015250544662309368,0.034858387799564274,0.030501089324618737,0.13507625272331156,0.13507625272331156,0.26143790849673204,0.15904139433551198,0.13725490196078433,0.010893246187363835,0.08061002178649238,0.0001121964919896838,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Princess and the Pea,Mark Swan,"['Amanda Waving', 'Steven Webb', 'Dan Finnerty', 'Nigel Lambert', 'Lincoln Hoppe', 'Ronan Vibert']",3.24,"['Animation', 'Family', 'Fantasy']",0.09502762430939228,"['Hungary', 'USA']",English,['English'],"""A truly noble heart is sensitive,"" says the wise old raven, Sebastian, who pokes, prods and analyzes peas seeking the solution that would save the kingdom of Corazion from the revenge of Laird, the king's brother. As Sebastian seeks to solve the mystery, his friend, Prince Rollo, is searching for a truly sensitive heart in the pedigrees of pampered princesses, until a chance encounter with a kind-hearted peasant girl causes Rollo to ponder where true beauty lies. Can Sebastian discover the answer in time to rescue the kingdom from the cruel schemes of Laird? Join in the quest to reveal the heart of true nobility.",['Pannónia Filmstúdió'],0.00016129339595931171,0.0006010176236285786,5.346393180345926e-05,9.202453987730062e-06,0.019851116625310174,0.052109181141439205,0.04218362282878412,0.14392059553349876,0.1141439205955335,0.20843672456575682,0.09181141439205956,0.11662531017369727,0.034739454094292806,0.1761786600496278,9.850803109333894e-05,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
